0,-112.0707922,33.4516246
1,-112.0655423,33.4492979
2,-112.0739312,33.4564905
3,-112.0748658,33.4701155
4,-80.5256905,43.4770992
5,-80.5266413,43.4858748
6,-80.846495,35.225825
7,-112.0744277,33.4484911
8,-112.0731006,33.4299067
9,-80.8396357,35.2270542
10,-112.0738147,33.4487514
11,-80.84395,35.225394
12,-80.5361832,43.4722801
13,-112.0742828,33.4787931
14,-80.8404318988,35.2274789984
15,-80.8419989013,35.2283137726
16,-80.846935,35.22586
17,-112.074115,33.475583
18,-80.968306,35.283424
19,-80.5408376,43.484427
20,-80.527637205,43.5026116046
21,-80.5231354,43.4679471
22,-80.4937878,43.4894705
23,-80.8427865,35.2207294
24,-112.0686202,33.4521542
25,-80.5256905,43.4770992
26,-112.0696144,33.4523351
27,-80.5211216,43.4793516
28,-112.067518,33.4660304
29,-112.074326,33.46084
30,-80.5293258,43.49749
31,-80.843155,35.218214
32,-112.0686202,33.4521542
33,-112.0686777,33.4579128
34,-112.0657878,33.4768722
35,-80.8440182,35.2275943
36,-80.5203846,43.4787316
37,-112.0686202,33.4521542
38,-80.5256905,43.4770992
39,-80.8530782034,35.2260468097
40,-80.840783,35.23361
41,-80.8502645514,35.2336634617
42,-80.849647,35.223622
43,-80.8343082,35.2262527
44,-80.8411478,35.227822
45,-80.5377496406,43.4723280992
46,-112.0742162,33.4796505
47,-80.8500343,35.2341598
48,-112.0743321,33.4580837
49,-112.0721778,33.4663026
50,-80.5231407,43.4768135
51,-80.844616,35.223805
52,-112.065825,33.442472
53,-80.8670549,35.089035
54,-80.5238819,43.4648096
55,-80.84468,35.226433
56,-112.0655975,33.4653345
57,-80.7791381,35.0952753
58,-80.5392510355,43.4721726021
59,-80.843388,35.2279912
60,-112.072117722,33.4448019849
61,-80.5243892,43.4752375
62,-80.8414916,35.2278131
63,-112.0657286,33.4657117
64,-80.5230849,43.4677521
65,-80.846592,35.228193
66,-80.8456832,35.2223511
67,-112.0691069,33.4458023
68,-80.5227058,43.4670204
69,-80.843388,35.2279912
70,-80.5379276723,43.4722519425
71,-112.0717019,33.4483992
72,-80.8547192,35.2283983
73,-80.537082,43.471891
74,-112.0722009,33.4724737
75,-112.0750849,33.4685474
76,-112.073929,33.429424
77,-80.8464246,35.2246161
78,-80.5353761,43.4723904
79,-112.0657967,33.4365057
80,-112.0742794,33.4722371
81,-80.8419492,35.2262406
82,-112.0613638,33.4660928
83,-80.5232652,43.4692451
84,-112.0740375,33.4501458
85,-112.0255034,33.5303271
86,-80.5223045,43.4646939
87,-112.071886,33.449858
88,-80.5219541118,43.4628223628
89,-112.0744277,33.4484911
90,-80.536591,43.472091
91,-80.5377811566,43.4727816313
92,-112.0699472,33.4506843
93,-80.5244182,43.486349
94,-80.5246119,43.4646469
95,-80.5409781,43.5071296
96,-80.8473278,35.2239303
97,-80.8394745,35.2278411
98,-112.0996404,33.5176328
99,-112.0705878,33.4500609
100,-112.0706266,33.4450359
101,-80.519187,43.4772196
102,-112.0678078,33.4585108
103,-112.0740511,33.4499524
104,-80.847333,35.234098
105,-80.847,35.217205
106,-112.070122,33.443909
107,-80.5398649,43.4691285
108,-112.0772,33.449188
109,-112.070655,33.4555253
110,-80.5273068,43.463366
111,-80.8426239,35.2284099
112,-112.0740962,33.4794824
113,-80.5371146277,43.4725006073
114,-112.072706876,33.4483756752
115,-112.0686337,33.4516878
116,-80.5182138,43.483281
117,-112.0656044,33.4372015
118,-80.5194703,43.476998
119,-80.528095,43.474541
120,-80.8421891375,35.2247714304
121,-80.8414916,35.2278131
122,-112.0736968,33.476644
123,-80.5137443,43.471126
124,-80.8480944,35.056435
125,-80.5233044,43.4679985
126,-80.84581,35.214505
127,-80.5381164327,43.4721891678
128,-80.8393449,35.2216474
129,-80.5235285,43.4636098
130,-80.838659,35.228234
131,-80.5545309,43.5093982
132,-80.851868,35.233064
133,-112.0737923,33.4568607
134,-112.0741097,33.4505535
135,-80.5183755,43.4782831
136,-80.52628,43.484483
137,-112.0686202,33.4521542
138,-112.0737003,33.4757646
139,-80.5178879,43.4758781
140,-80.84395,35.225394
141,-80.8449462,35.225705
142,-112.0709775,33.4470733
143,-80.5221597,43.4642893
144,-80.8464728,35.2240131
145,-80.84104,35.2244979
146,-80.8411478,35.227822
147,-112.073569,33.4640982988
148,-80.841786,35.2340477
149,-80.8174063386,35.0578530619
150,-80.5193889,43.4596341
151,-80.8439988,35.2329575
152,-80.809002,35.220697
153,-80.523446,43.4667473
154,-80.5365122,43.4720116
155,-80.5238087,43.466708
156,-80.5250886,43.477593
157,-80.5228895,43.467046
158,-80.857545,35.117183
159,-80.783798,35.096526
160,-80.527828,43.489061
161,-112.0696051,33.464388
162,-80.5351869,43.5030738
163,-112.0709775,33.4470733
164,-80.843388,35.2279912
165,-80.53118,43.502488
166,-80.5213927,43.4659522
167,-80.521901,43.4647024
168,-80.5249727,43.4845752
169,-80.5243842,43.5048639
170,-80.5373674259,43.4730259144
171,-112.070585498,33.4507074659
172,-112.074248,33.47626
173,-80.922732,35.237471
174,-80.849538,35.227078
175,-112.074802052,33.448424817
176,-80.5364492,43.4720225
177,-80.8428142,35.2265794
178,-80.845804,35.2263469
179,-80.5223193,43.4648949
180,-112.06909,33.46544
181,-80.555717,43.452243
182,-80.8319153,35.1879068
183,-80.8530782034,35.2260468097
184,-80.5391085148,43.4719665363
185,-80.8401304,35.2273178
186,-80.843388,35.2279912
187,-80.5243892,43.4752375
188,-112.073577,33.44455
189,-80.5260902,43.483456
190,-80.8461559,35.22533
191,-80.844191,35.226995
192,-112.0736854,33.4793911
193,-112.071322,33.449909
194,-112.073417,33.477939
195,-80.845006058,35.2286502258
196,-112.06649,33.4667869
197,-112.0741767,33.4558849
198,-80.8411478,35.227822
199,-112.081565,33.465499
200,-80.5252447306,43.4763190134
201,-112.0739284,33.4739691
202,-80.851336,35.238088
203,-112.074153,33.46425
204,-80.538629,43.472371
205,-80.9405309,35.239674
206,-112.072914,33.477594
207,-80.531231,43.5028859
208,-80.84119,35.228915
209,-80.728384,35.2771265
210,-80.537061,43.472566
211,-80.839671,35.228985
212,-80.8473,35.230158
213,-112.0686202,33.4521542
214,-80.5221353,43.4657569
215,-80.5211055,43.4793595
216,-112.0736809,33.4794762
217,-80.5388363109,43.4717869083
218,-112.0741467,33.4633319
219,-80.5210309,43.462251
220,-112.072092,33.47066
221,-80.5217836,43.4629195
222,-80.5222866,43.4610385
223,-80.536591,43.471998
224,-80.8394131,35.2302318
225,-80.844683,35.223866
226,-80.8416248,35.2286559
227,-112.0741767,33.4558849
228,-80.828252,35.1467079
229,-112.073106,33.473847
230,-112.0686202,33.4521542
231,-80.842303,35.226746
232,-80.84547,35.224456
233,-80.536612,43.472091
234,-80.5318027,43.4991122
235,-80.843784,35.2275289
236,-112.0712574,33.4484654
237,-80.8461559,35.22533
238,-112.071075886,33.4468850573
239,-80.8412724,35.2288472
240,-112.0664327,33.476323
241,-112.0744277,33.4484911
242,-80.8381685,35.2310911
243,-80.8464246,35.2246161
244,-80.8424708,35.2292799
245,-80.8393335,35.2250606
246,-80.840985,35.228281
247,-80.8396379,35.231684
248,-80.834638,35.228506
249,-112.0740373,33.4483771
250,-80.8464728,35.2240131
251,-80.8388937,35.2274621
252,-80.5238819,43.4648096
253,-80.53827703,43.4725940388
254,-80.5365704,43.471988
255,-80.5250037834,43.4774177316
256,-80.8489878,35.2335751
257,-112.0674357,33.4503971
258,-80.8407079,35.2172053
259,-112.0744197,33.4771144
260,-80.5353761,43.4723904
261,-112.0865171,33.4547647
262,-80.8406527,35.2274197
263,-80.5274971,43.4980824
264,-80.5408262,43.4844189
265,-112.0732082,33.5087398
266,-80.5184485,43.4657108
267,-112.07194,33.4493093
268,-80.5228895,43.467046
269,-112.074558593,33.4492572677
270,-80.529250574,43.5037624514
271,-80.8361303,35.2327235
272,-112.0743321,33.4580837
273,-80.8452366,35.2254586
274,-80.5253004,43.4763761
275,-80.5224956,43.4697612
276,-112.073481,33.439268
277,-112.066333,33.450875
278,-80.5150582,43.4703532
279,-80.5229421,43.4667083
280,-80.84104,35.2244979
281,-80.84972,35.21873
282,-80.8414487,35.227987
283,-80.851151,35.220527
284,-80.5223735,43.4639601
285,-80.5247756,43.4770643
286,-80.8473977,35.2215512
287,-80.5551852,43.5064923
288,-80.5361832,43.4722801
289,-112.0736806,33.4794817
290,-80.5393988,43.5011946
291,-112.0789482,33.4800317
292,-80.864092,35.093322
293,-112.0705438,33.4657432
294,-80.5178155,43.4755885
295,-112.0732961,33.479418
296,-112.0669197,33.4670273
297,-112.0733849,33.4691037
298,-80.5340476,43.4728924
299,-112.0693184,33.4657177
